ID Post,User Name,Comments,Sentiments,Sentiment_Predicted
144,Потерянный Ангел,vous le meritez vous meritez meme de prendre la place d algerie telecom vous les depasser par des annees de travail. vous etes plus professionnelle.. je veux remercier et je souhaite que vous donnez une suite favorable aux suggestions propose par vos clients pour une bonne amelioration et pour une bonne continuation un grand remerciement pour vous.,Positif,Positif
144,Daoui Telecome,احترافية كبيرة ..مزيد من التألق والنجاح,Positif,Positif
144,عالم الجن والأسرار,كيف استهلك الرصيد المهدى؟,Neutre,Positif
144,Karim Karimø,مبروك,Positif,Positif
144,Nacer Eddine Chenni,الحل؟,Neutre,Negatif
144,Sikou Iko,الله بارك مزيد من تألق و نجاح,Positif,Positif
144,Miral Sirin,برفو عليكم,Positif,Positif
144,Àŷm Ęñ,الله بارك مزيد من تألق و نجاح,Positif,Positif
144,Rachida Azil,بالتوفيق,Positif,Positif
144,محمد بن زيان,مشاء الله بارك فيكي في الدنيا والاخرة وجعل الجنة بدون حساب أمين,Positif,Positif
144,الله اكبر,تم,Neutre,Positif
144,حسين حسين,بازار الصغير اوريد زلبون,Neutre,Negatif
145,عبد الكريم شترات,بالتوفيق والنجاح للجميع إن شاء الله,Positif,Positif
145,Mamat Awladi,الف مبروك للفايزين,Positif,Positif
145,زيراري محمد الطيب,ألف مبروك للفائزين وحظ موفق للجميع في المستقبل,Positif,Positif
145,L. A. Şàlęm,بتوفيق الفائزين وحظ اوفر للباقين,Positif,Positif
145,Hasni Hasni,مبروك,Positif,Positif
145,Abdelkrim Kerbadj,ان شاء الله,Positif,Neutre
145,Nina Nihel,مبروك للفائزين,Positif,Positif
145,زهراء ابنة ابيها,بالتوفيق للجميع,Positif,Positif
145,Ikram Ait Ikhlef,مبروك على الفائزين لعقوبة ليا واللي مزال ان شاء الله,Positif,Positif
145,فاروق فاروق,الف مبروك انا ooredoo مزال مرحبتش معاكم خواتي ان شاء الله ليت انا أربح,Positif,Positif
145,Noureddine Beny,ألف مبروك للفائزين والعقوبة للبقية,Positif,Negatif
145,Ali Omane,ألف مبروك مزيد من العروض,Positif,Positif
145,موح موح,الف مبروك وعقوبة لنا,Positif,Negatif
145,Sara Enseignante,مبروك,Positif,Positif
145,Sabrina Issa,مبروك لعقوبه ليا,Positif,Positif
145,Adel Haddadi,ألف مبروك للفائزين وحظ موفق للجميع في المستقبل,Positif,Positif
145,Amel Amal,الف مبروك,Positif,Positif
145,Sami Mani,مبروك,Positif,Positif
145,El Dram,كيف اشارك,Neutre,Negatif
145,Lãkhdãr Bait,كيف نشارك,Neutre,Neutre
145,Mon Dieu Mon Dieu,تم,Neutre,Positif
145,Zahir Hd,ان شاء الله,Positif,Neutre
145,صبرينة صبري,دايما نشارك مستحيل اربحت,Negatif,Negatif
145,مرام مرومتي,مبروك لعقوبة لنا يا رب,Positif,Positif
145,Šâmïr'ş Qüêëñ,كيفاه نشارك؟,Neutre,Positif
145,Mustapha Ahmed,مبروك عليهم,Positif,Positif
145,Mouloud Mouloud,السلام عليكم كيف تكون المشاركة من فضلكم,Neutre,Positif
145,Hamza Hamza,ألف مبروك لهم,Positif,Positif
145,Sam Ra,مبروك,Positif,Positif
146,Moua Taz,تحيا اوريدو,Positif,Positif
146,Tìtò Tìtò,vive ooredoo,Positif,Positif
146,Ilyas Salhi,اصلاح وضع انترنت,Negatif,Negatif
146,Nacera Boubegar,vive 0oredoo,Positif,Positif
146,Omar Omar,نرجى منكم الرد في الخاص,Neutre,Positif
146,عبد الله عبد الله,الرد على الخاص,Neutre,Neutre
146,Hussain HS,ooredoo algerie لقد راسلتكم في الخاص,Neutre,Positif
146,Ilyes Papillon,anazik,Positif,Neutre
146,Ayoubo del Rio,انا فهاذ الوقت بالدات لا يوجد انترنت,Negatif,Negatif
146,Nacera Boubegar,ooredoo oua oulo,Neutre,Negatif
147,Marita Or,عندي 20سنة شكرا,Positif,Positif
147,Sad Hamiche,merci,Positif,Positif
147,Amine Algerican,bravo ooredoo algerie كبرنا معاكم كل يوم جديد,Positif,Positif
147,Abdelrzak Belguerra,او اطلقو شبكة عشية كامل مكان لا يوجد,Negatif,Negatif
147,Choukal Mahmoud,ربي يحفظكم و يفوقكم للمزيد من النجاح والتطور و الإبتكار.,Positif,Positif
147,Ali Omane,مزيد من التطور,Positif,Positif
147,عبد الكريم شترات,سبحان الله و بحمده سبحان الله العظيم,Positif,Positif
147,فاطمة الزهراء بلقاسمي,bon courage,Positif,Positif
147,Hicham Molone,ooredoo algerie شبكة كامل لا يوجد في برج بوعريريج,Negatif,Negatif
147,Ilyes Papillon,مزيد من تألق وتطور و نجاح ان شاء الله,Positif,Positif
147,Fouad Adjaoud,20 ans deja allah ibarek,Positif,Positif
147,Abdou Armani,صح أوريدو أقوى شبكة انترنت والاتصالات واللاسلكية حظ موفق,Positif,Positif
147,Billel Taalbi,20ans,Neutre,Positif
147,Mokadem Hamada,ooredoo الافضل دائما,Positif,Positif
147,Ikram Ait Ikhlef,ربي يوفقكم ان شاء الله بمزيد من النجاحات,Positif,Positif
147,David Jalile,أفضل متعامل الصدق و المصداقية,Positif,Positif
147,Ilyes Papillon,برافو اوريدو,Positif,Negatif
147,Slimani Radouane,اعانكم الله,Positif,Positif
147,Sï Näz,مشاء الله,Positif,Positif
147,أم أميمة,وفقكم المولى القدير,Positif,Neutre
148,Salem Hi,يآرب آمين,Positif,Positif
148,Djamal Djamal,ان شاء الله,Positif,Neutre
148,Marita Or,ان شاء الله وبالتوفيق,Positif,Neutre
148,Àsmãa Bènbarkã,بإذن الله,Positif,Neutre
148,Otmani Karim,أن شاء الله,Positif,Neutre
148,زهراء ابنة ابيها,ان شاء الله,Positif,Neutre
148,Achour Touil,إن شاء الله,Positif,Neutre
148,Chãï Mã,ان شاء الله بالتوفيق,Positif,Neutre
148,Don Adam,ooredoo algerie vous etes les meilleurs,Positif,Positif
148,Sabrina Issa,إن شاء الله,Positif,Neutre
148,Mäi Ssä,ان شاء الله,Positif,Neutre
148,توتا عماري,ان شاء الله بتوفيق,Positif,Positif
148,Fouzia Abed,inchallah,Positif,Neutre
148,Sa Bri,إن شاء الله,Positif,Neutre
148,محمد بن عبد الرحمان,ان شاء الله وبالتوفيق للجميع,Positif,Neutre
148,Dodja Dodja,ان شاء الله,Positif,Neutre
148,ام امينة,ان شاء الله,Positif,Neutre
148,Oum Imade,إن شاءلله,Positif,Neutre
148,Amal SiRin Chabali,ان شاء الله بالتوفيق للجميع,Positif,Neutre
148,Mäi Ssä,ان شاء الله,Positif,Neutre
148,كاهن الحاج,ان شاء الله,Positif,Neutre
148,Aminos Yamaha,موافقين,Positif,Positif
148,Yøucef Sølø,ان شاء الله وبالتوفيق,Positif,Neutre
148,Soufiane Berrighaid,ان شاء الله,Positif,Neutre
148,Noura Elfaghaie,ان شاء الله نربح معكم شي مرة,Neutre,Positif
148,جواد علاء الدين,ان شاء الله,Positif,Neutre
148,Rachida Azil,بالتوفيق ان شاء الله,Positif,Positif
148,"Adam Adam
",رائعون في تعاملكم مميزون في خدمتكم متألقون بذوقكم مبدعون بعروضكم موفقين من ربكم رزقكم الله من حيث لا تعلمون,Positif,Positif
148,Hamid Sibachir,vous avez prouve votre presence,Positif,Positif
148,Star Aniss,كيفاه نستفيد من خدمة سبقلي ماحبتش تصلحلي,Neutre,Positif
149,Moussa Kachou,nous nous somme suivis,Positif,Positif
149,Moussa Kachou,grande valeur,Positif,Positif
149,Ahmed Zx,نعم اوريدو شبكة جيدا لكان ليت ديرونا هديا لي جميع في رمضان شهر انترنت مجانا راح يكونا اقبل كبير على شريحة اوريدو وشكرا,Positif,Positif
149,ᎥᎷᎯᏁᎬ ᏚᏦ,اصلحوا لكونيكسو فقط كثيرا فينا,Negatif,Negatif
149,Compte Pour le Travail,ماذا بيه شبكة خاص ب مودام اوريدو4g خوتي ولا الا عندي انا,Neutre,Negatif
149,Rezzak Bouali,طلقو شوية شبكة راني تعبئة 1500كل شهر تروح مجانا,Negatif,Positif
149,Salamo AutoMoto,راني رايح نشارك دعولي ندي دار والله ما عندي,Neutre,Negatif
149,Hakim Bolbol Hayerane Cha,سلام. متى آخر يوم,Neutre,Neutre
149,Nasrine Mana,سلام,Neutre,Neutre
149,ۦ،ۦ ڕﯙۄﮐﭑﭑڼ ۦ،ٰﮧ,اوريدو افضل شريحة,Positif,Positif
149,الجودي مباركي,شاركت برقمين أوريدوا ربي يرزق كل مؤمن ومؤمنة,Positif,Positif
150,ۦ،ۦ ڕﯙۄﮐﭑﭑڼ ۦ،ٰﮧ,انا ربحت بارك الله فيكم,Positif,Positif
150,Samir Koussa,شاركت وبإذن الله سأكون من الناجحين,Neutre,Positif
150,HAi DEr,افضل شركة,Positif,Positif
150,امير الصافي,روحت عندهم في مقر هنا في قسنطينة تعبئة 20دج مامدولي حتى هدية ولا يمدو بالوجوه انا مانيش بوقوص,Neutre,Negatif
150,بلقاسم بلقاسم,كاريثا في شريحة gold 150 ألف يعطوك 15 جيغا تحكملك 7 يام فقط كاريثا,Negatif,Positif
150,Ahmed Zx,نعم اوريدو شبكة جيدا لكان ليت ديرونا هديا لي جميع في رمضان شهر انترنت مجانا راح يكونا اقبل كبير على شريحة اوريدو وشكرا,Positif,Positif
150,Sa Mir,تعبئة 55 الف كنت راح نشحنها فري فاير لكنها اكتيفات تلقئيا لمدة اسبوع مكلمات وانترنت هل يمكنني استعادتها ؟!,Neutre,Negatif
150,بيسان ريشي,ردو علينا فالخاص,Negatif,Negatif
150,عبد العزيز طاهري,الشبكة الا متوفرة اليوم في عين وسارة نرجوا منكم التوضيح و التعويض.,Negatif,Negatif
150,Habibek Kamel,من اين احصل على الملصق,Neutre,Positif
150,ᏚᎯᏞᎷᎯ ᎯᎷᎡᎯᏁᎥ,معليش ترجعولنا شبكة اذا حبيتو شبكة نجمة انه مصباح لا يوجد ؟!؟,Negatif,Negatif
150,BàRàà Mà Vîé,الله بارك,Positif,Neutre
150,Amazigh Amazigh,ماشاءالله ماشاءالله تبارك الرحمن,Positif,Positif
150,Seddik Latli,ماهي الجوائز؟,Neutre,Neutre
151,Tìtò Tìtò,الله بارك,Positif,Neutre
151,ام محمد منصف,الله يسعد مساءكم بكل خير وبركة وسعادة يا رب العالمين,Positif,Positif
151,BàRàà Mà Vîé,الله بارك,Positif,Neutre
151,Papillon D'espoir,ما هي العروض الجديدة خاص ب اوريدو في هذا رمضان,Neutre,Positif
151,Karim Ahmad,حبت نعرف كي يلحق الدلي وتتكوبا تعبئة تمشي ولا يجب نعاود نشري وحدة اخري,Neutre,Negatif
151,Abdeslam Hadef,الله بارك رائعه,Positif,Positif
151,Wael Yacin,شريحة ممتازة الله بارك,Positif,Positif
151,ام دعاء,كفاش افعل لكي نحي ماكسي تعبئة خمسين حبيت افعل خاص ب شهر صبتها مكتيفيا ماكسي سمانة فقط حرام عليكم,Negatif,Negatif
151,Rafik Bour,شريحة ممتازة من كل النواحي حبيت نعرف فقط لكان dima+ نسلكها فاتورة ولا مش يجب,Positif,Positif
151,ᴠᴏᴅ ᴋᴀ,كيف نفتح شريحة اوريدو عندما اريد ان اتصل او نشكل رمز تقول لي اتصل بخدمة زبائن ؟,Neutre,Negatif
151,Abatage Pro,ممكن تحويل شريحة gold الذي dima +,Neutre,Negatif
151,Wahid MD,كيفاه نحولو العرض خاص ب yooz العرض هذا شوف الاقتراح هذا بعين الاعتبار ياأوريدو,Neutre,Positif
151,Serduszko Jestem Kochanie,السلام عليكم عندي dima + عندي الانترنات خلاصت ومازال ماكملش الشهر لكن انا عاودت تعبئة 20 لم يتاكتيفا العرض وبقى الصولد 0 دينار.,Neutre,Negatif
151,Sil Ver,kayen modem taa ooredoo connecte prix bien machi ghali !?,Neutre,Positif
151,آلخہآل رآمہز,بارك الله فيك,Positif,Positif
151,Moncef Chagour,نقدر نحول رقم سويتش إلى dima ؟,Neutre,Positif
151,فاروق فاروق,لا يوجد عرض هذا كي نطلع تقولي 50 جيقا عطوني عرض 60,Neutre,Negatif
151,نورالدين مباركي,السلام تبقى كل شهر يعطوك 60go ومكالمات مجانيه نحو كل الشبكات او يعطوك مدة شهر الاول فقط ؟,Neutre,Positif
151,Ghilas Yahia Cherif,"la mienne c est la golde, si je peux la convertir في dima+ . j attends votre reponse s il vous plais",Neutre,Positif
151,Arbi Tiaret,هل يمكن تحويل la gold إلى dima+,Neutre,Neutre
151,Hamdou Lilah,فلكسيت 200 الف ملقيتهاش,Neutre,Negatif
151,Nabil Vitch,احسن متعامل في الجزائر حقيقة مش مجاملة,Positif,Positif
151,You Yà,حبيت نقلب la puce تاعي ونردها gold كيفاه افعل !,Neutre,Positif
151,Shining Diamond,من فضلكم رد علي في الخاص,Neutre,Positif
152,ام محمد منصف,ربي يوفقكم ويسدد خطاكم,Positif,Positif
152,Fatah Fatah,بالتوفيق ان شاء الله,Positif,Positif
152,Robe Kabyle Nadia,ان شاء الله,Positif,Neutre
152,Pat Chino,وي صح,Neutre,Positif
152,فاروق فاروق,شكرا جزيلا ooredoo dima اوريدو ربي يحفظكم تحياتي ليكم كل احترامي,Positif,Positif
152,Įďřis Įďřis,شكرا لكم من جديد,Positif,Positif
152,تركي تركي,شكرا لكم,Positif,Positif
152,Bougera Yacine,مايخدمش مع لا سويتش,Negatif,Negatif
152,اشعياء بن تومرت,افعلو لنا نسخة للاجهزة ذات اندرويد قديم,Neutre,Negatif
152,Fåtï Šäad,بغيت افعل خاص ب 30go youtube ilimite معرفتش كيش,Neutre,Positif
152,Nina Nihel,أتمنى لكم مزيدا من النجاحات و التألق,Positif,Positif
152,Ábđøu Rw,سلام خاوتي كانت عندي بيست dima ورجعت yooz كيف نردها dima,Neutre,Positif
152,Dÿna Yâssmine,حبيت افعل خاص ب 10لجديد99) 30 et illimite youtube كيف افعل,Neutre,Positif
152,Ma Ria,مانيش قادرة نشحن من خلال البطاقة الذهبية مع العلم استعملتها من قبل عادي أين الخلل,Neutre,Negatif
152,Tìtò Tìtò,the best app,Positif,Positif
152,Gogo Tour,كيف افعل رصيد,Neutre,Negatif
152,Ilyes Papillon,الله بارك اوريدو dima تطور,Positif,Positif
152,Kurtuluş Güzel,لماذا راكم تخونو من credit؟!,Negatif,Negatif
152,シ シ,شكرا,Positif,Positif
152,Bachir Beldjoudi,افعلو لنا حل نبدل من عرض yooz ل dima,Neutre,Positif
152,جمال حبالي,yooz كيف ومحبش يخدم,Negatif,Positif
152,Seif Edin Haouam,التطببق محبش يتنشالي,Negatif,Positif
152,سمير عبد الحميد قلاتي,لا يشتغل مع عرض dima,Negatif,Negatif
153,Hadi Taibi,شكرا أوريدو,Positif,Positif
153,Lei Bkd,"c est hallal,foncez, ca va t apporter beaucoup. bonne chance",Positif,Positif
